series_id                     	year	period	value	footnote_codes
ORUV1000008D00001029          	2020	A01	78.0	7
ORUV1000008N00000071          	2020	A01	62.2	7
ORUV1000008N00000098          	2020	A01	12.0	
ORUV1000008N00000099          	2020	A01	88.0	7
ORUV1000008N00001084          	2020	A01	10.7	7
ORUV1000008N00001107          	2020	A01	9.9	7
ORUV1000008P00001029          	2020	A01	93.6	7
ORUV1000008W00000071          	2020	A01	62.2	7
ORUV1000008W00000079          	2020	A01	61.4	7
ORUV1000008W00000107          	2020	A01	51.7	7
ORUV1000008W00000114          	2020	A01	48.3	
ORUV1000008W00001087          	2020	A01	77.3	7
ORUV1000008W00001111          	2020	A01	68.1	7
ORUV1000009N00000070          	2020	A01	28.3	
ORUV1000009N00000071          	2020	A01	56.9	7
ORUV1000009N00000076          	2020	A01	33.7	
ORUV1000009N00000098          	2020	A01	82.2	7
ORUV1000009N00000099          	2020	A01	17.8	
ORUV1000009N00000116          	2020	A01	106.48	
ORUV1000009N00000118          	2020	A01	30.00	
ORUV1000009N00000119          	2020	A01	60.00	
ORUV1000009N00000122          	2020	A01	66.4	7
ORUV1000009N00000123          	2020	A01	33.6	
ORUV1000009N00001029          	2020	A01	50.8	7
ORUV1000009O00000070          	2020	A01	30.4	
ORUV1000009O00000098          	2020	A01	81.9	7
ORUV1000009O00000107          	2020	A01	83.1	7
ORUV1000009O00000109          	2020	A01	365.00	
ORUV1000009O00000110          	2020	A01	730.00	
ORUV1000009O00000112          	2020	A01	1825.00	
ORUV1000009O00000113          	2020	A01	1825.00	
ORUV1000009O00000116          	2020	A01	33.95	
ORUV1000009O00000120          	2020	A01	28.00	
ORUV1000009O00000122          	2020	A01	72.0	7
ORUV1000009O00001029          	2020	A01	25.7	
ORUV1000009Q00000069          	2020	A01	14.6	
ORUV1000009Q00000070          	2020	A01	51.3	7
ORUV1000009Q00000071          	2020	A01	33.3	
ORUV1000009Q00000079          	2020	A01	47.1	
ORUV1000009Q00000098          	2020	A01	63.3	7
ORUV1000009Q00000099          	2020	A01	36.7	
ORUV1000009Q00000107          	2020	A01	46.0	
ORUV1000009Q00000108          	2020	A01	730.71	
ORUV1000009Q00000109          	2020	A01	365.00	
ORUV1000009Q00000110          	2020	A01	365.00	
ORUV1000009Q00000111          	2020	A01	730.00	
ORUV1000009Q00000112          	2020	A01	1095.00	
ORUV1000009Q00000113          	2020	A01	1095.00	
ORUV1000009Q00000114          	2020	A01	54.0	7
ORUV1000009Q00000116          	2020	A01	39.81	
ORUV1000009Q00000117          	2020	A01	2.81	
ORUV1000009Q00000118          	2020	A01	7.00	
ORUV1000009Q00000120          	2020	A01	87.00	
ORUV1000009Q00000121          	2020	A01	90.00	
ORUV1000009Q00000122          	2020	A01	43.8	
ORUV1000009Q00000123          	2020	A01	56.2	7
ORUV1000009Q00001029          	2020	A01	47.8	7
ORUV1000009Q00001087          	2020	A01	44.4	7
ORUV1000009Q00001088          	2020	A01	18.9	
ORUV1000009Q00001111          	2020	A01	42.9	7
ORUV1000009S00000071          	2020	A01	77.1	7
ORUV1000009S00000079          	2020	A01	79.0	7
ORUV1000009T00000079          	2020	A01	30.6	
ORUV1000009V00000070          	2020	A01	34.0	
ORUV1000009V00000071          	2020	A01	63.8	7
ORUV1000009V00000079          	2020	A01	51.8	7
ORUV1000009V00000107          	2020	A01	55.1	7
ORUV1000009V00000108          	2020	A01	742.44	
ORUV1000009V00000109          	2020	A01	365.00	
ORUV1000009V00000110          	2020	A01	365.00	
ORUV1000009V00000111          	2020	A01	730.00	
ORUV1000009V00000112          	2020	A01	1095.00	
ORUV1000009V00000113          	2020	A01	1095.00	
ORUV1000009V00000114          	2020	A01	44.9	
ORUV1000009V00000116          	2020	A01	63.00	
ORUV1000009V00000117          	2020	A01	7.00	
ORUV1000009V00000120          	2020	A01	90.00	
ORUV1000009V00000121          	2020	A01	90.00	
ORUV1000009V00000122          	2020	A01	75.1	7
ORUV1000009V00000123          	2020	A01	24.9	
ORUV1000009V00001029          	2020	A01	46.8	
ORUV1000009V00001087          	2020	A01	26.6	
ORUV1000009V00001088          	2020	A01	36.3	7
ORUV1000009V00001111          	2020	A01	23.5	
ORUV1000009W00000079          	2020	A01	47.7	
ORUV1000009W00000098          	2020	A01	74.9	7
ORUV1000009W00000099          	2020	A01	25.1	
ORUV1000009W00000107          	2020	A01	60.7	7
ORUV1000009W00000108          	2020	A01	775.44	
ORUV1000009W00000109          	2020	A01	365.00	
ORUV1000009W00000110          	2020	A01	365.00	
ORUV1000009W00000111          	2020	A01	730.00	
ORUV1000009W00000112          	2020	A01	1095.00	
ORUV1000009W00000113          	2020	A01	1095.00	
ORUV1000009W00000114          	2020	A01	39.3	
ORUV1000009W00001029          	2020	A01	49.6	7
ORUV1000009W00001087          	2020	A01	68.4	7
ORUV1000009W00001111          	2020	A01	63.7	7
ORUV1000009X00000079          	2020	A01	91.2	7
ORUV1000009X00001087          	2020	A01	89.2	7
ORUV1000010E00000070          	2020	A01	63.3	7
ORUV1000010E00000071          	2020	A01	30.2	
ORUV1000010E00000116          	2020	A01	53.31	
ORUV1000010E00000118          	2020	A01	21.00	
ORUV1000010E00000119          	2020	A01	28.00	
ORUV1000010E00000120          	2020	A01	84.00	
ORUV1000010E00000122          	2020	A01	62.5	7
ORUV1000010E00000123          	2020	A01	37.5	
ORUV1000010E00001029          	2020	A01	86.2	7
ORUV1000010F00000069          	2020	A01	42.4	7
ORUV1000010F00000070          	2020	A01	39.0	
ORUV1000010F00000076          	2020	A01	54.1	7
ORUV1000010F00000098          	2020	A01	54.3	7
ORUV1000010F00000099          	2020	A01	45.7	
ORUV1000010F00001029          	2020	A01	20.6	
ORUV1000010H00000098          	2020	A01	60.2	7
ORUV1000010I00001084          	2020	A01	32.8	
ORUV1000010I00001085          	2020	A01	60.8	7
ORUV1000010L00000071          	2020	A01	75.3	7
ORUV1000010L00000079          	2020	A01	42.3	
ORUV1000010L00000098          	2020	A01	66.1	7
ORUV1000010L00000099          	2020	A01	33.9	
ORUV1000010L00000122          	2020	A01	32.7	
ORUV1000010L00000123          	2020	A01	67.3	7
ORUV1000010L00001029          	2020	A01	50.9	7
ORUV1000010L00001087          	2020	A01	58.2	7
ORUV1000010L00001111          	2020	A01	57.1	7
ORUV1000010M00000071          	2020	A01	83.6	7
ORUV1000010M00000072          	2020	A01	12.7	
ORUV1000010M00000080          	2020	A01	100.0	7
ORUV1000010M00000107          	2020	A01	47.0	
ORUV1000010M00000108          	2020	A01	1340.15	
ORUV1000010M00000110          	2020	A01	730.00	
ORUV1000010M00000111          	2020	A01	1095.00	
ORUV1000010M00000112          	2020	A01	1825.00	
ORUV1000010M00000113          	2020	A01	2555.00	
ORUV1000010M00000114          	2020	A01	53.0	7
ORUV1000010M00000116          	2020	A01	67.84	
ORUV1000010M00000120          	2020	A01	90.00	
ORUV1000010M00000122          	2020	A01	52.7	7
ORUV1000010M00000123          	2020	A01	47.3	
ORUV1000010M00001087          	2020	A01	100.0	7
ORUV1000010M00001111          	2020	A01	100.0	7
ORUV1000010R00000070          	2020	A01	39.2	7
ORUV1000010R00000071          	2020	A01	31.8	
ORUV1000010R00000076          	2020	A01	49.8	7
ORUV1000010R00000098          	2020	A01	40.9	
ORUV1000010R00000099          	2020	A01	59.1	7
ORUV1000010R00000107          	2020	A01	63.9	7
ORUV1000010R00000108          	2020	A01	1122.18	
ORUV1000010R00000110          	2020	A01	730.00	
ORUV1000010R00000111          	2020	A01	1095.00	
ORUV1000010R00000112          	2020	A01	1460.00	
ORUV1000010R00000113          	2020	A01	1825.00	
ORUV1000010R00000114          	2020	A01	36.1	
ORUV1000010R00000116          	2020	A01	65.78	
ORUV1000010R00000119          	2020	A01	25.25	
ORUV1000010R00000121          	2020	A01	180.00	
ORUV1000010R00000122          	2020	A01	82.1	7
ORUV1000010R00000123          	2020	A01	17.9	
ORUV1000010R00001029          	2020	A01	31.3	
ORUV1000010U00000071          	2020	A01	78.9	7
ORUV1000010U00000079          	2020	A01	65.7	7
ORUV1000010U00000081          	2020	A01	27.4	
ORUV1000010U00000099          	2020	A01	100.0	7
ORUV1000010U00000107          	2020	A01	62.6	7
ORUV1000010U00000114          	2020	A01	37.4	
ORUV1000011I00000081          	2020	A01	96.1	7
ORUV1000011K00000071          	2020	A01	28.2	
ORUV1000011K00001029          	2020	A01	89.2	7
ORUV1000011N00000081          	2020	A01	74.0	7
ORUV1000011P00000071          	2020	A01	78.7	7
ORUV1000011P00000081          	2020	A01	51.3	7
ORUV1000011P00000107          	2020	A01	78.1	7
ORUV1000011P00000108          	2020	A01	1620.48	
ORUV1000011P00000109          	2020	A01	365.00	
ORUV1000011P00000112          	2020	A01	2190.00	
ORUV1000011P00000113          	2020	A01	3650.00	
ORUV1000011P00000123          	2020	A01	75.4	7
ORUV1000011R00000071          	2020	A01	88.9	7
ORUV1000011R00000081          	2020	A01	86.6	7
ORUV1000011R00000114          	2020	A01	83.1	7
ORUV1000011T00000071          	2020	A01	61.3	7
ORUV1000011T00000080          	2020	A01	42.7	7
ORUV1000011T00000107          	2020	A01	53.5	7
ORUV1000011T00000114          	2020	A01	46.5	
ORUV1000011T00001087          	2020	A01	58.8	7
ORUV1000011T00001111          	2020	A01	54.5	7
ORUV1000012F00000071          	2020	A01	51.4	7
ORUV1000012F00000079          	2020	A01	74.7	7
ORUV1000012F00000099          	2020	A01	100.0	7
ORUV1000012K00000107          	2020	A01	28.1	
ORUV1000012K00000114          	2020	A01	71.9	7
ORUV1000012N00000069          	2020	A01	29.7	
ORUV1000012N00000070          	2020	A01	52.6	7
ORUV1000012N00000077          	2020	A01	25.8	
ORUV1000012N00000107          	2020	A01	26.2	
ORUV1000012N00000114          	2020	A01	73.8	7
ORUV1000012N00000116          	2020	A01	14.12	
ORUV1000012N00000117          	2020	A01	0.88	
ORUV1000012N00000122          	2020	A01	78.7	7
ORUV1000012N00000123          	2020	A01	21.3	
ORUV1000012N00001029          	2020	A01	58.9	7
ORUV1000012N00001087          	2020	A01	28.0	
ORUV1000012N00001088          	2020	A01	54.0	7
ORUV1000012N00001111          	2020	A01	24.7	
ORUV1000012O00000069          	2020	A01	63.4	7
ORUV1000012O00000070          	2020	A01	35.9	
ORUV1000012O00000122          	2020	A01	26.1	
ORUV1000012O00000123          	2020	A01	73.9	7
ORUV1000012O00001029          	2020	A01	96.9	7
ORUV1000012O00001087          	2020	A01	99.4	7
ORUV1000012O00001111          	2020	A01	98.5	7
ORUV1000012P00000069          	2020	A01	60.8	7
ORUV1000012P00000070          	2020	A01	38.0	
ORUV1000012P00000107          	2020	A01	4.6	
ORUV1000012P00000114          	2020	A01	95.4	7
ORUV1000012P00000116          	2020	A01	18.55	
ORUV1000012P00000117          	2020	A01	1.00	
ORUV1000012P00000118          	2020	A01	2.63	
ORUV1000012P00000119          	2020	A01	4.69	
ORUV1000012P00000120          	2020	A01	14.00	
ORUV1000012P00000121          	2020	A01	29.31	
ORUV1000012P00000122          	2020	A01	29.3	
ORUV1000012P00000123          	2020	A01	70.7	7
ORUV1000012P00001029          	2020	A01	98.5	7
ORUV1000012P00001087          	2020	A01	98.3	7
ORUV1000012P00001111          	2020	A01	94.1	7
ORUV1000012P00001112          	2020	A01	4.3	
ORUV1000012Q00000069          	2020	A01	53.2	7
ORUV1000012Q00000070          	2020	A01	41.5	
ORUV1000012Q00000107          	2020	A01	10.5	
ORUV1000012Q00000114          	2020	A01	89.5	7
ORUV1000012Q00000116          	2020	A01	16.74	
ORUV1000012Q00000117          	2020	A01	1.00	
ORUV1000012Q00000119          	2020	A01	4.50	
ORUV1000012Q00000120          	2020	A01	11.38	
ORUV1000012Q00000122          	2020	A01	32.7	
ORUV1000012Q00000123          	2020	A01	67.3	7
ORUV1000012Q00001029          	2020	A01	96.0	7
ORUV1000012Q00001087          	2020	A01	98.0	7
ORUV1000012Q00001111          	2020	A01	93.0	7
ORUV1000012S00000069          	2020	A01	54.2	7
ORUV1000012S00000070          	2020	A01	44.6	
ORUV1000012S00000107          	2020	A01	6.5	
ORUV1000012S00000114          	2020	A01	93.5	7
ORUV1000012S00000116          	2020	A01	12.51	
ORUV1000012S00000117          	2020	A01	1.00	
ORUV1000012S00000118          	2020	A01	2.63	
ORUV1000012S00000119          	2020	A01	4.56	
ORUV1000012S00000120          	2020	A01	14.00	
ORUV1000012S00000121          	2020	A01	27.00	
ORUV1000012S00000122          	2020	A01	37.3	
ORUV1000012S00000123          	2020	A01	62.7	7
ORUV1000012S00001029          	2020	A01	97.6	7
ORUV1000012S00001087          	2020	A01	97.9	7
ORUV1000012S00001111          	2020	A01	93.8	7
ORUV1000012S00001112          	2020	A01	4.1	
ORUV1000012T00000069          	2020	A01	40.3	7
ORUV1000012T00000098          	2020	A01	100.0	7
ORUV1000012T00001029          	2020	A01	72.0	7
ORUV1000012T00001087          	2020	A01	89.6	7
ORUV1000012T00001111          	2020	A01	84.3	7
ORUV1000012W00000069          	2020	A01	38.3	
ORUV1000012W00000070          	2020	A01	55.5	7
ORUV1000012W00000116          	2020	A01	21.44	
ORUV1000012W00000117          	2020	A01	2.00	
ORUV1000012W00000118          	2020	A01	3.00	
ORUV1000012W00000121          	2020	A01	60.00	
ORUV1000012W00000122          	2020	A01	48.5	
ORUV1000012W00000123          	2020	A01	51.5	7
ORUV1000012W00001029          	2020	A01	95.1	7
ORUV1000012W00001087          	2020	A01	93.8	7
ORUV1000012W00001111          	2020	A01	83.7	7
ORUV1000012Y00000070          	2020	A01	27.6	
ORUV1000012Y00000071          	2020	A01	70.8	7
ORUV1000012Y00000079          	2020	A01	69.8	7
ORUV1000012Y00000098          	2020	A01	100.0	7
ORUV1000012Y00000107          	2020	A01	48.6	
ORUV1000012Y00000114          	2020	A01	51.4	7
ORUV1000012Y00000116          	2020	A01	57.16	
ORUV1000012Y00000119          	2020	A01	27.00	
ORUV1000012Y00000121          	2020	A01	180.00	
ORUV1000012Y00000122          	2020	A01	75.3	7
ORUV1000012Y00000123          	2020	A01	24.7	
ORUV1000012Y00001084          	2020	A01	40.7	
ORUV1000012Y00001085          	2020	A01	59.3	7
ORUV1000012Y00001087          	2020	A01	93.7	7
ORUV1000012Y00001107          	2020	A01	39.4	
ORUV1000012Y00001111          	2020	A01	85.7	7
ORUV1000012Z00000069          	2020	A01	51.4	7
ORUV1000012Z00000098          	2020	A01	100.0	7
ORUV1000012Z00000123          	2020	A01	55.5	7
ORUV1000012Z00001029          	2020	A01	73.6	7
ORUV1000012Z00001087          	2020	A01	75.6	7
ORUV1000012Z00001111          	2020	A01	71.5	7
ORUV1000013B00000070          	2020	A01	30.2	
ORUV1000013B00000071          	2020	A01	66.9	7
ORUV1000013B00000079          	2020	A01	70.3	7
ORUV1000013B00000098          	2020	A01	100.0	7
ORUV1000013B00000107          	2020	A01	21.8	
ORUV1000013B00000108          	2020	A01	437.58	
ORUV1000013B00000110          	2020	A01	360.00	
ORUV1000013B00000111          	2020	A01	365.00	
ORUV1000013B00000113          	2020	A01	730.00	
ORUV1000013B00000114          	2020	A01	78.2	7
ORUV1000013B00000116          	2020	A01	20.77	
ORUV1000013B00000120          	2020	A01	28.00	
ORUV1000013B00000121          	2020	A01	31.36	
ORUV1000013B00000122          	2020	A01	82.5	7
ORUV1000013B00000123          	2020	A01	17.5	
ORUV1000013B00001029          	2020	A01	28.0	
ORUV1000013B00001087          	2020	A01	95.3	7
ORUV1000013B00001111          	2020	A01	95.1	7
ORUV1000013C00000069          	2020	A01	48.0	7
ORUV1000013C00000070          	2020	A01	47.6	
ORUV1000013C00000122          	2020	A01	37.6	
ORUV1000013C00000123          	2020	A01	62.4	7
ORUV1000013C00001029          	2020	A01	94.3	7
ORUV1000013C00001087          	2020	A01	97.9	7
ORUV1000013C00001111          	2020	A01	92.7	7
ORUV1000013E00000070          	2020	A01	47.1	7
ORUV1000013E00000071          	2020	A01	29.2	
ORUV1000013E00000076          	2020	A01	12.6	
ORUV1000013E00000098          	2020	A01	76.3	7
ORUV1000013E00000099          	2020	A01	23.7	
ORUV1000013E00000107          	2020	A01	62.1	7
ORUV1000013E00000108          	2020	A01	615.21	
ORUV1000013E00000110          	2020	A01	365.00	
ORUV1000013E00000113          	2020	A01	1095.00	
ORUV1000013E00000114          	2020	A01	37.9	
ORUV1000013E00000116          	2020	A01	26.17	
ORUV1000013E00000117          	2020	A01	7.00	
ORUV1000013E00000118          	2020	A01	10.75	
ORUV1000013E00000120          	2020	A01	30.00	
ORUV1000013E00000122          	2020	A01	86.5	7
ORUV1000013E00000123          	2020	A01	13.5	
ORUV1000013E00001029          	2020	A01	72.9	7
ORUV1000013E00001084          	2020	A01	47.2	7
ORUV1000013E00001085          	2020	A01	29.1	
ORUV1000013E00001087          	2020	A01	21.9	
ORUV1000013E00001088          	2020	A01	54.5	7
ORUV1000013E00001107          	2020	A01	40.0	7
ORUV1000013E00001111          	2020	A01	21.7	
ORUV1000013G00000069          	2020	A01	35.2	7
ORUV1000013G00000076          	2020	A01	54.0	7
ORUV1000013G00000114          	2020	A01	100.0	7
ORUV1000013G00000122          	2020	A01	37.2	
ORUV1000013G00000123          	2020	A01	62.8	7
ORUV1000013G00001029          	2020	A01	39.6	
ORUV1000013G00001087          	2020	A01	49.3	7
ORUV1000013G00001111          	2020	A01	49.3	7
ORUV1000013I00000071          	2020	A01	83.1	7
ORUV1000013I00000079          	2020	A01	30.2	
ORUV1000013I00000116          	2020	A01	57.76	
ORUV1000013I00000122          	2020	A01	49.1	
ORUV1000013I00000123          	2020	A01	50.9	7
ORUV1000013I00001029          	2020	A01	58.6	7
ORUV1000013J00000079          	2020	A01	13.1	
ORUV1000013J00000098          	2020	A01	35.7	
ORUV1000013J00000099          	2020	A01	64.3	7
ORUV1000013K00000069          	2020	A01	21.6	
ORUV1000013K00000070          	2020	A01	63.5	7
ORUV1000013K00000071          	2020	A01	14.6	
ORUV1000013K00000077          	2020	A01	24.9	
ORUV1000013K00000107          	2020	A01	47.5	
ORUV1000013K00000108          	2020	A01	633.56	
ORUV1000013K00000110          	2020	A01	365.00	
ORUV1000013K00000111          	2020	A01	365.00	
ORUV1000013K00000112          	2020	A01	730.00	
ORUV1000013K00000113          	2020	A01	1095.00	
ORUV1000013K00000114          	2020	A01	52.5	7
ORUV1000013K00000116          	2020	A01	35.77	
ORUV1000013K00000118          	2020	A01	14.00	
ORUV1000013K00000119          	2020	A01	25.80	
ORUV1000013K00000120          	2020	A01	45.00	
ORUV1000013K00000121          	2020	A01	85.88	
ORUV1000013K00000122          	2020	A01	72.1	7
ORUV1000013K00000123          	2020	A01	27.9	
ORUV1000013K00000804          	2020	A01	24.3	
ORUV1000013K00001029          	2020	A01	49.9	7
ORUV1000013K00001084          	2020	A01	5.2	
ORUV1000013K00001085          	2020	A01	94.7	7
ORUV1000013K00001087          	2020	A01	99.9	7
ORUV1000013K00001107          	2020	A01	4.4	
ORUV1000013K00001111          	2020	A01	99.5	7
ORUV1000013M00000070          	2020	A01	20.4	
ORUV1000013M00000071          	2020	A01	72.3	7
ORUV1000013M00000079          	2020	A01	62.2	7
ORUV1000013M00000098          	2020	A01	30.5	
ORUV1000013M00000099          	2020	A01	69.5	7
ORUV1000013M00000107          	2020	A01	65.2	7
ORUV1000013M00000108          	2020	A01	843.22	
ORUV1000013M00000109          	2020	A01	365.00	
ORUV1000013M00000111          	2020	A01	1095.00	
ORUV1000013M00000112          	2020	A01	1095.00	
ORUV1000013M00000113          	2020	A01	1095.00	
ORUV1000013M00000114          	2020	A01	34.8	
ORUV1000013M00000116          	2020	A01	27.19	
ORUV1000013M00000118          	2020	A01	7.00	
ORUV1000013M00000119          	2020	A01	16.50	
ORUV1000013M00000120          	2020	A01	25.25	
ORUV1000013M00000122          	2020	A01	49.0	
ORUV1000013M00000123          	2020	A01	51.0	7
ORUV1000013M00001029          	2020	A01	27.9	
ORUV1000013M00001087          	2020	A01	21.7	7
ORUV1000013M00001111          	2020	A01	21.2	7
ORUV1000013N00000070          	2020	A01	29.6	
ORUV1000013N00000076          	2020	A01	67.7	7
ORUV1000013Q00000107          	2020	A01	65.4	7
ORUV1000013Q00000114          	2020	A01	34.6	
ORUV1000013Q00001029          	2020	A01	84.6	7
ORUV1000013R00000064          	2020	A01	11.1	
ORUV1000013R00000065          	2020	A01	40.7	7
ORUV1000013R00000068          	2020	A01	11.9	
ORUV1000013R00000069          	2020	A01	24.2	
ORUV1000013R00000076          	2020	A01	68.2	7
ORUV1000013R00000077          	2020	A01	21.7	
ORUV1000013R00000098          	2020	A01	42.1	
ORUV1000013R00000099          	2020	A01	57.9	7
ORUV1000013R00000107          	2020	A01	18.9	
ORUV1000013R00000108          	2020	A01	357.02	
ORUV1000013R00000111          	2020	A01	365.00	
ORUV1000013R00000112          	2020	A01	365.00	
ORUV1000013R00000113          	2020	A01	730.00	
ORUV1000013R00000114          	2020	A01	81.1	7
ORUV1000013R00000116          	2020	A01	15.45	
ORUV1000013R00000117          	2020	A01	1.00	
ORUV1000013R00000118          	2020	A01	2.81	
ORUV1000013R00000119          	2020	A01	7.00	
ORUV1000013R00000120          	2020	A01	14.00	
ORUV1000013R00000122          	2020	A01	67.3	7
ORUV1000013R00000123          	2020	A01	32.7	
ORUV1000013R00001084          	2020	A01	10.7	
ORUV1000013R00001085          	2020	A01	31.4	7
ORUV1000013R00001087          	2020	A01	20.3	
ORUV1000013R00001088          	2020	A01	21.8	7
ORUV1000013R00001107          	2020	A01	6.2	
ORUV1000013R00001111          	2020	A01	18.2	
ORUV1000013S00000064          	2020	A01	20.8	
ORUV1000013S00000065          	2020	A01	34.0	7
ORUV1000013S00000068          	2020	A01	9.5	
ORUV1000013S00000069          	2020	A01	19.8	
ORUV1000013S00000070          	2020	A01	12.1	
ORUV1000013S00000076          	2020	A01	65.0	7
ORUV1000013S00000077          	2020	A01	28.3	
ORUV1000013S00000098          	2020	A01	48.8	
ORUV1000013S00000099          	2020	A01	51.2	7
ORUV1000013S00000107          	2020	A01	19.6	
ORUV1000013S00000108          	2020	A01	499.02	
ORUV1000013S00000109          	2020	A01	180.00	
ORUV1000013S00000110          	2020	A01	365.00	
ORUV1000013S00000111          	2020	A01	365.00	
ORUV1000013S00000112          	2020	A01	730.00	
ORUV1000013S00000113          	2020	A01	730.00	
ORUV1000013S00000114          	2020	A01	80.4	7
ORUV1000013S00000116          	2020	A01	10.94	
ORUV1000013S00000117          	2020	A01	0.88	
ORUV1000013S00000118          	2020	A01	1.88	
ORUV1000013S00000119          	2020	A01	7.00	
ORUV1000013S00000120          	2020	A01	21.23	
ORUV1000013S00000121          	2020	A01	24.96	
ORUV1000013S00000122          	2020	A01	59.4	7
ORUV1000013S00000123          	2020	A01	40.6	
ORUV1000013S00001084          	2020	A01	9.7	
ORUV1000013S00001085          	2020	A01	39.2	7
ORUV1000013S00001087          	2020	A01	21.4	
ORUV1000013S00001088          	2020	A01	27.4	7
ORUV1000013S00001111          	2020	A01	19.3	
ORUV1000014F00000070          	2020	A01	48.3	7
ORUV1000014F00000071          	2020	A01	29.9	
ORUV1000014F00000076          	2020	A01	18.9	
ORUV1000014F00000077          	2020	A01	7.3	
ORUV1000014F00000107          	2020	A01	68.3	7
ORUV1000014F00000108          	2020	A01	906.94	
ORUV1000014F00000109          	2020	A01	365.00	
ORUV1000014F00000111          	2020	A01	730.00	
ORUV1000014F00000113          	2020	A01	1825.00	
ORUV1000014F00000114          	2020	A01	31.7	
ORUV1000014F00000116          	2020	A01	39.78	
ORUV1000014F00000117          	2020	A01	6.30	
ORUV1000014F00000119          	2020	A01	30.00	
ORUV1000014F00000121          	2020	A01	90.00	
ORUV1000014F00000122          	2020	A01	57.4	7
ORUV1000014F00000123          	2020	A01	42.6	
ORUV1000014F00001029          	2020	A01	54.2	7
ORUV1000014N00000065          	2020	A01	29.9	7
ORUV1000014N00000071          	2020	A01	11.5	
ORUV1000014N00000076          	2020	A01	33.3	
ORUV1000014N00000098          	2020	A01	53.7	7
ORUV1000014N00000099          	2020	A01	46.3	
ORUV1000014N00000107          	2020	A01	55.6	7
ORUV1000014N00000108          	2020	A01	827.65	
ORUV1000014N00000109          	2020	A01	365.00	
ORUV1000014N00000110          	2020	A01	365.00	
ORUV1000014N00000112          	2020	A01	1095.00	
ORUV1000014N00000113          	2020	A01	1825.00	
ORUV1000014N00000114          	2020	A01	44.4	
ORUV1000014N00000122          	2020	A01	63.8	7
ORUV1000014N00000123          	2020	A01	36.2	
ORUV1000014N00001029          	2020	A01	12.5	
ORUV1000014V00000070          	2020	A01	43.7	7
ORUV1000014V00000071          	2020	A01	26.0	
ORUV1000014V00000098          	2020	A01	85.8	7
ORUV1000014V00000099          	2020	A01	14.2	
ORUV1000014V00000107          	2020	A01	42.9	
ORUV1000014V00000108          	2020	A01	989.69	
ORUV1000014V00000109          	2020	A01	365.00	
ORUV1000014V00000110          	2020	A01	730.00	
ORUV1000014V00000111          	2020	A01	730.00	
ORUV1000014V00000112          	2020	A01	1095.00	
ORUV1000014V00000113          	2020	A01	1825.00	
ORUV1000014V00000114          	2020	A01	57.1	7
ORUV1000014V00001029          	2020	A01	61.9	7
ORUV1000014W00000098          	2020	A01	15.8	
ORUV1000014W00000099          	2020	A01	84.2	7
ORUV1000014W00001029          	2020	A01	86.2	7
ORUV1000015D00000076          	2020	A01	73.1	7
ORUV1000015M00000076          	2020	A01	67.1	7
ORUV1000015M00000098          	2020	A01	100.0	7
ORUV1000015M00000107          	2020	A01	100.0	7
ORUV1000015M00000108          	2020	A01	1706.02	
ORUV1000015M00000109          	2020	A01	1095.00	
ORUV1000015M00000110          	2020	A01	1095.00	
ORUV1000015M00000111          	2020	A01	1825.00	
ORUV1000015M00000112          	2020	A01	2190.00	
ORUV1000015M00000113          	2020	A01	2555.00	
ORUV1000015M00001087          	2020	A01	47.0	
ORUV1000015M00001088          	2020	A01	53.0	7
ORUV1000015O00000068          	2020	A01	22.5	7
ORUV1000015O00000069          	2020	A01	20.9	
ORUV1000015O00000070          	2020	A01	22.1	
ORUV1000015O00000076          	2020	A01	84.4	7
ORUV1000015O00000098          	2020	A01	100.0	7
ORUV1000015O00000107          	2020	A01	22.8	
ORUV1000015O00000108          	2020	A01	911.06	
ORUV1000015O00000110          	2020	A01	730.00	
ORUV1000015O00000112          	2020	A01	1095.00	
ORUV1000015O00000113          	2020	A01	1460.00	
ORUV1000015O00000114          	2020	A01	77.2	7
ORUV1000015O00000116          	2020	A01	157.60	
ORUV1000015O00000119          	2020	A01	128.40	
ORUV1000015O00000120          	2020	A01	200.00	
ORUV1000015O00000121          	2020	A01	379.60	
ORUV1000015O00000122          	2020	A01	62.3	7
ORUV1000015O00000123          	2020	A01	37.7	
ORUV1000015T00001087          	2020	A01	22.0	
ORUV1000015T00001088          	2020	A01	76.5	7
ORUV1000015W00000066          	2020	A01	7.0	
ORUV1000015W00000067          	2020	A01	30.4	7
ORUV1000015W00000068          	2020	A01	26.8	
ORUV1000015W00000069          	2020	A01	17.6	
ORUV1000015W00000070          	2020	A01	9.7	
ORUV1000015W00000071          	2020	A01	5.8	
ORUV1000015W00000076          	2020	A01	84.7	7
ORUV1000015W00000077          	2020	A01	11.1	
ORUV1000015W00000098          	2020	A01	100.0	7
ORUV1000015W00000107          	2020	A01	18.6	
ORUV1000015W00000108          	2020	A01	1110.21	
ORUV1000015W00000109          	2020	A01	365.00	
ORUV1000015W00000110          	2020	A01	540.00	
ORUV1000015W00000112          	2020	A01	1825.00	
ORUV1000015W00000113          	2020	A01	2190.00	
ORUV1000015W00000114          	2020	A01	81.4	7
ORUV1000015W00000116          	2020	A01	113.06	
ORUV1000015W00000117          	2020	A01	14.00	
ORUV1000015W00000118          	2020	A01	30.96	
ORUV1000015W00000119          	2020	A01	90.00	
